sku,name,description,category,subcategory,brand,size,shade,price,stock,weight,tags
PTOM20W,G-Ceram MF Chroma Dentine - Modifier Powder - 200g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",Labside > Porcelain Powder,MF Chroma Dentine,G-Ceram,200g,Modifier Powder,,100,200g,"porcelain,powder,metal-ceramic,dental"
PTOM20P,G-Ceram MF Chroma Dentine - Modifier Powder - 200g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",Labside > Porcelain Powder,MF Chroma Dentine,G-Ceram,200g,Modifier Powder,,100,200g,"porcelain,powder,metal-ceramic,dental"
PTOM20Y,G-Ceram MF Chroma Dentine - Modifier Powder - 200g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",Labside > Porcelain Powder,MF Chroma Dentine,G-Ceram,200g,Modifier Powder,,100,200g,"porcelain,powder,metal-ceramic,dental"
PTOM20O,G-Ceram MF Chroma Dentine - Modifier Powder - 200g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",Labside > Porcelain Powder,MF Chroma Dentine,G-Ceram,200g,Modifier Powder,,100,200g,"porcelain,powder,metal-ceramic,dental"
PTOM20G,G-Ceram MF Chroma Dentine - Modifier Powder - 200g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",Labside > Porcelain Powder,MF Chroma Dentine,G-Ceram,200g,Modifier Powder,,100,200g,"porcelain,powder,metal-ceramic,dental"
PTOM20OC,G-Ceram MF Chroma Dentine - Modifier Powder - 200g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",Labside > Porcelain Powder,MF Chroma Dentine,G-Ceram,200g,Modifier Powder,,100,200g,"porcelain,powder,metal-ceramic,dental"
PTOM20BR,G-Ceram MF Chroma Dentine - Modifier Powder - 200g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",Labside > Porcelain Powder,MF Chroma Dentine,G-Ceram,200g,Modifier Powder,,100,200g,"porcelain,powder,metal-ceramic,dental"
PTD20MODW,G-Ceram MF Chroma Dentine - Modifier Powder - 200g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",Labside > Porcelain Powder,MF Chroma Dentine,G-Ceram,200g,Modifier Powder,,100,200g,"porcelain,powder,metal-ceramic,dental"
PTD20MODP,G-Ceram MF Chroma Dentine - Modifier Powder - 200g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",Labside > Porcelain Powder,MF Chroma Dentine,G-Ceram,200g,Modifier Powder,,100,200g,"porcelain,powder,metal-ceramic,dental"
PTD20MODY,G-Ceram MF Chroma Dentine - Modifier Powder - 200g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",Labside > Porcelain Powder,MF Chroma Dentine,G-Ceram,200g,Modifier Powder,,100,200g,"porcelain,powder,metal-ceramic,dental"
PTD20MODV,G-Ceram MF Chroma Dentine - Modifier Powder - 200g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",Labside > Porcelain Powder,MF Chroma Dentine,G-Ceram,200g,Modifier Powder,,100,200g,"porcelain,powder,metal-ceramic,dental"
PTD20MODO,G-Ceram MF Chroma Dentine - Modifier Powder - 200g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",Labside > Porcelain Powder,MF Chroma Dentine,G-Ceram,200g,Modifier Powder,,100,200g,"porcelain,powder,metal-ceramic,dental"
PTD20MODB,G-Ceram MF Chroma Dentine - Modifier Powder - 200g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",Labside > Porcelain Powder,MF Chroma Dentine,G-Ceram,200g,Modifier Powder,,100,200g,"porcelain,powder,metal-ceramic,dental"
PTD20MODG,G-Ceram MF Chroma Dentine - Modifier Powder - 200g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",Labside > Porcelain Powder,MF Chroma Dentine,G-Ceram,200g,Modifier Powder,,100,200g,"porcelain,powder,metal-ceramic,dental"
PTD20MODOC,G-Ceram MF Chroma Dentine - Modifier Powder - 200g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",Labside > Porcelain Powder,MF Chroma Dentine,G-Ceram,200g,Modifier Powder,,100,200g,"porcelain,powder,metal-ceramic,dental"
PTD20MODBR,G-Ceram MF Chroma Dentine - Modifier Powder - 200g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",Labside > Porcelain Powder,MF Chroma Dentine,G-Ceram,200g,Modifier Powder,,100,200g,"porcelain,powder,metal-ceramic,dental"
PT120MODW,G-Ceram MF Chroma Dentine - Modifier Powder - 200g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",Labside > Porcelain Powder,MF Chroma Dentine,G-Ceram,200g,Modifier Powder,,100,200g,"porcelain,powder,metal-ceramic,dental"
PT120MODP,G-Ceram MF Chroma Dentine - Modifier Powder - 200g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",Labside > Porcelain Powder,MF Chroma Dentine,G-Ceram,200g,Modifier Powder,,100,200g,"porcelain,powder,metal-ceramic,dental"
PT120MODY,G-Ceram MF Chroma Dentine - Modifier Powder - 200g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",Labside > Porcelain Powder,MF Chroma Dentine,G-Ceram,200g,Modifier Powder,,100,200g,"porcelain,powder,metal-ceramic,dental"
PT120MODV,G-Ceram MF Chroma Dentine - Modifier Powder - 200g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",Labside > Porcelain Powder,MF Chroma Dentine,G-Ceram,200g,Modifier Powder,,100,200g,"porcelain,powder,metal-ceramic,dental"
PT120MODO,G-Ceram MF Chroma Dentine - Modifier Powder - 200g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",Labside > Porcelain Powder,MF Chroma Dentine,G-Ceram,200g,Modifier Powder,,100,200g,"porcelain,powder,metal-ceramic,dental"
PT120MODB,G-Ceram MF Chroma Dentine - Modifier Powder - 200g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",Labside > Porcelain Powder,MF Chroma Dentine,G-Ceram,200g,Modifier Powder,,100,200g,"porcelain,powder,metal-ceramic,dental"
PT120MODG,G-Ceram MF Chroma Dentine - Modifier Powder - 200g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",Labside > Porcelain Powder,MF Chroma Dentine,G-Ceram,200g,Modifier Powder,,100,200g,"porcelain,powder,metal-ceramic,dental"
PT120MODOC,G-Ceram MF Chroma Dentine - Modifier Powder - 200g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",Labside > Porcelain Powder,MF Chroma Dentine,G-Ceram,200g,Modifier Powder,,100,200g,"porcelain,powder,metal-ceramic,dental"
PT120MODBR,G-Ceram MF Chroma Dentine - Modifier Powder - 200g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",Labside > Porcelain Powder,MF Chroma Dentine,G-Ceram,200g,Modifier Powder,,100,200g,"porcelain,powder,metal-ceramic,dental"
PTZ020A00,G-Ceram ZF Base Dentine - A00 - 20g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",Labside > Porcelain Powder,ZF Base Dentine,G-Ceram,20g,A00,,100,20g,"porcelain,powder,zirconia-ceramic,dental"
PTZ050A00,G-Ceram ZF Base Dentine - A00 - 50g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",Labside > Porcelain Powder,ZF Base Dentine,G-Ceram,50g,A00,,100,50g,"porcelain,powder,zirconia-ceramic,dental"
PTZ020A0,G-Ceram ZF Base Dentine - A0 - 20g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",Labside > Porcelain Powder,ZF Base Dentine,G-Ceram,20g,A0,,100,20g,"porcelain,powder,zirconia-ceramic,dental"
